id,actor,date,party,leaning,emi_w2vparliament
710020292190584832,actor_T21,2016-03-16,AFD,right,0.815377
710020588195151872,actor_T21,2016-03-16,AFD,right,-0.136617
710478548834885633,actor_T21,2016-03-17,AFD,right,-0.500449
710485701641572352,actor_T21,2016-03-17,AFD,right,0.33913
710486306162401280,actor_T21,2016-03-17,AFD,right,-1.395474
710489587936858112,actor_T21,2016-03-17,AFD,right,-0.058909
710513037397114881,actor_T30,2016-03-17,FDP,middle,0.054355
711196290437222400,actor_T06,2016-03-19,The Left Party,left,-0.028685
711340423961300992,actor_T09,2016-03-19,The Left Party,left,-0.461158
711660917730070528,actor_T26,2016-03-20,CDU/CSU,middle,-0.490188
711872916959469570,actor_T29,2016-03-21,The Left Party,left,-0.478463
711906741630443520,actor_T25,2016-03-21,The Left Party,left,0.219502
712222865450475520,actor_T21,2016-03-22,AFD,right,0.166566
712223093972983808,actor_T21,2016-03-22,AFD,right,0.174199
712223770715541505,actor_T21,2016-03-22,AFD,right,0.112446
712226944369217536,actor_T21,2016-03-22,AFD,right,-1.019268
712583690468110336,actor_T21,2016-03-23,AFD,right,0.464293
712584186348052480,actor_T21,2016-03-23,AFD,right,-1.138279
712714484855488512,actor_T34,2016-03-23,The Left Party,left,0.3372
712929082632179713,actor_T12,2016-03-24,CDU/CSU,middle,0.855116
713830686235484160,actor_T31,2016-03-26,The Left Party,left,-0.459353
714004780272758784,actor_T23,2016-03-27,SPD,middle,-0.320579
715204473438732289,actor_T30,2016-03-30,FDP,middle,0.525818
716304866767998976,actor_T13,2016-04-02,CDU/CSU,middle,-0.36279
716934038838243328,actor_T25,2016-04-04,The Left Party,left,0.266062
717644879493521408,actor_T29,2016-04-06,The Left Party,left,0.073115
717717465048813568,actor_T17,2016-04-06,SPD,middle,0.012684
717768345756557312,actor_T06,2016-04-06,The Left Party,left,0.098401
718095466211254273,actor_T34,2016-04-07,The Left Party,left,1.650583
718424776390406146,actor_T21,2016-04-08,AFD,right,-0.056201
718427047572463616,actor_T21,2016-04-08,AFD,right,-1.551662
718811699625795585,actor_T27,2016-04-09,CDU/CSU,middle,-0.19426
719224273517350916,actor_T09,2016-04-10,The Left Party,left,-0.7237
719227831872569344,actor_T09,2016-04-10,The Left Party,left,-0.870522
719500528561045505,actor_T26,2016-04-11,CDU/CSU,middle,0.99615
719562497724952576,actor_T15,2016-04-11,SPD,middle,0.786001
719596813133721600,actor_T25,2016-04-11,The Left Party,left,-0.724688
719987051584729092,actor_T21,2016-04-12,AFD,right,0.515937
719988462477295617,actor_T21,2016-04-12,AFD,right,-0.382735
720729052483612672,actor_T21,2016-04-14,AFD,right,-0.027059
720729395573440514,actor_T21,2016-04-14,AFD,right,1.07901
720730375702585345,actor_T21,2016-04-14,AFD,right,-0.175277
720882453980708864,actor_T30,2016-04-15,FDP,middle,0.198067
722039534456827904,actor_T12,2016-04-18,CDU/CSU,middle,-0.375877
722363009658712065,actor_T21,2016-04-19,AFD,right,-0.913147
722493734596833280,actor_T23,2016-04-19,SPD,middle,0.423403
722798703501819904,actor_T07,2016-04-20,CDU/CSU,middle,2.11089
722814254668201985,actor_T34,2016-04-20,The Left Party,left,1.68906
723055519347433473,actor_T06,2016-04-21,The Left Party,left,0.370695
723099473426157568,actor_T26,2016-04-21,CDU/CSU,middle,1.972139
723848551218962434,actor_T29,2016-04-23,The Left Party,left,0.800309
724258348221235202,actor_T27,2016-04-24,CDU/CSU,middle,-0.327935
724691656499441668,actor_T25,2016-04-25,The Left Party,left,-1.17808
724934545481568257,actor_T15,2016-04-26,SPD,middle,0.514744
725004982634831872,actor_T13,2016-04-26,CDU/CSU,middle,0.840259
725232154804785153,actor_T17,2016-04-27,SPD,middle,-0.286018
726105733968859137,actor_T29,2016-04-29,The Left Party,left,-0.323325
726411040074903552,actor_T12,2016-04-30,CDU/CSU,middle,0.261108
726453653943554048,actor_T21,2016-04-30,AFD,right,0.088644
726453776991813633,actor_T21,2016-04-30,AFD,right,0.207066
726453985121558528,actor_T21,2016-04-30,AFD,right,0.395979
726745404189085696,actor_T21,2016-05-01,AFD,right,-0.650002
726745646661771264,actor_T21,2016-05-01,AFD,right,-0.539268
726746110669250560,actor_T21,2016-05-01,AFD,right,-0.525471
726759095701766145,actor_T21,2016-05-01,AFD,right,-0.579169
727136233982431233,actor_T25,2016-05-02,The Left Party,left,0.240241
727177796959752192,actor_T34,2016-05-02,The Left Party,left,0.129735
727224965901238272,actor_T26,2016-05-02,CDU/CSU,middle,1.767246
727562513064333312,actor_T10,2016-05-03,SPD,middle,-0.481691
727918925984468992,actor_T23,2016-05-04,SPD,middle,-0.264909
728673953967968256,actor_T30,2016-05-06,FDP,middle,1.176216
729580244219375616,actor_T06,2016-05-09,The Left Party,left,-0.331143
729936222680920064,actor_T21,2016-05-10,AFD,right,-0.712421
730342666140037120,actor_T26,2016-05-11,CDU/CSU,middle,1.333637
730399154866933760,actor_T15,2016-05-11,SPD,middle,-0.046805
730484782308728839,actor_T29,2016-05-11,The Left Party,left,0.484711
730791989118140416,actor_T12,2016-05-12,CDU/CSU,middle,-0.044142
731082713642504192,actor_T25,2016-05-13,The Left Party,left,1.911377
731491396750848000,actor_T09,2016-05-14,The Left Party,left,-1.064382
731505907289460736,actor_T27,2016-05-14,CDU/CSU,middle,-0.086036
731848087472340992,actor_T31,2016-05-15,The Left Party,left,-0.55843
731880026501726208,actor_T34,2016-05-15,The Left Party,left,-0.635109
733674682243670016,actor_T17,2016-05-20,SPD,middle,0.72052
734751157399195648,actor_T13,2016-05-23,CDU/CSU,middle,-0.065882
734757357222277121,actor_T34,2016-05-23,The Left Party,left,0.114599
735024015790755840,actor_T25,2016-05-24,The Left Party,left,1.204926
735477219494113280,actor_T15,2016-05-25,SPD,middle,0.398569
736206905945817088,actor_T12,2016-05-27,CDU/CSU,middle,-0.371686
736464552259387392,actor_T23,2016-05-28,SPD,middle,0.377472
736467533935616000,actor_T29,2016-05-28,The Left Party,left,0.638966
736494776418209792,actor_T34,2016-05-28,The Left Party,left,-0.339969
736513538081095680,actor_T25,2016-05-28,The Left Party,left,0.996708
736614075745116160,actor_T34,2016-05-28,The Left Party,left,0.159356
736891587586871296,actor_T34,2016-05-29,The Left Party,left,-1.408275
737165114638471168,actor_T26,2016-05-30,CDU/CSU,middle,1.091022
737561723926806528,actor_T07,2016-05-31,CDU/CSU,middle,-0.176682
738350055543975937,actor_T12,2016-06-02,CDU/CSU,middle,0.06383
738413871225053186,actor_T29,2016-06-02,The Left Party,left,0.165106
738487589938835456,actor_T21,2016-06-02,AFD,right,-0.366629
739014670116397056,actor_T25,2016-06-04,The Left Party,left,0.273058
740086254134427648,actor_T17,2016-06-07,SPD,middle,0.023307
740184030772113408,actor_T27,2016-06-07,CDU/CSU,middle,-0.328881
740456877612503040,actor_T26,2016-06-08,CDU/CSU,middle,1.65996
740585828108382209,actor_T06,2016-06-08,The Left Party,left,0.830234
740900267936350208,actor_T29,2016-06-09,The Left Party,left,-0.057586
740908768750407680,actor_T34,2016-06-09,The Left Party,left,0.691308
741202397305966592,actor_T15,2016-06-10,SPD,middle,-0.866321
741396579932876801,actor_T12,2016-06-10,CDU/CSU,middle,0.578619
742005330087923712,actor_T10,2016-06-12,SPD,middle,0.291535
742311899208032256,actor_T29,2016-06-13,The Left Party,left,-0.362062
742640957271707648,actor_T13,2016-06-14,CDU/CSU,middle,1.543466
742729831411023873,actor_T26,2016-06-14,CDU/CSU,middle,0.526057
743382781590396929,actor_T23,2016-06-16,SPD,middle,-0.035226
743531905610559488,actor_T25,2016-06-16,The Left Party,left,0.103153
743559743629819905,actor_T09,2016-06-16,The Left Party,left,-0.404484
743855949564284930,actor_T06,2016-06-17,The Left Party,left,-0.204866
744506844970889216,actor_T34,2016-06-19,The Left Party,left,-0.515485
744629044906430469,actor_T12,2016-06-19,CDU/CSU,middle,0.191825
745242355075252224,actor_T15,2016-06-21,SPD,middle,-0.143294
745598761641082880,actor_T15,2016-06-22,SPD,middle,-0.046524
745659747467206656,actor_T29,2016-06-22,The Left Party,left,0.146038
745699637013676032,actor_T34,2016-06-22,The Left Party,left,-0.150642
746051829495115777,actor_T26,2016-06-23,CDU/CSU,middle,0.419549
746577961508286464,actor_T23,2016-06-25,SPD,middle,0.358575
746716383489175552,actor_T25,2016-06-25,The Left Party,left,-0.049964
747106139926573056,actor_T07,2016-06-26,CDU/CSU,middle,0.089123
747107336481832960,actor_T12,2016-06-26,CDU/CSU,middle,-0.003747
747422870528102400,actor_T17,2016-06-27,SPD,middle,1.319275
748232945274585088,actor_T15,2016-06-29,SPD,middle,-0.534818
748534745823383557,actor_T27,2016-06-30,CDU/CSU,middle,1.25495
748642085193007104,actor_T12,2016-06-30,CDU/CSU,middle,0.28833
748880663768600577,actor_T26,2016-07-01,CDU/CSU,middle,0.384465
749215237648375808,actor_T06,2016-07-02,The Left Party,left,0.06922
749562351423217665,actor_T30,2016-07-03,FDP,middle,0.022808
749876691275751425,actor_T13,2016-07-04,CDU/CSU,middle,1.13409
749976351642451968,actor_T23,2016-07-04,SPD,middle,-1.146272
750724506491191296,actor_T29,2016-07-06,The Left Party,left,1.514106
750804605190234113,actor_T34,2016-07-06,The Left Party,left,0.296512
751317681656172544,actor_T25,2016-07-08,The Left Party,left,-1.075517
751326489317179392,actor_T12,2016-07-08,CDU/CSU,middle,0.571065
751542611673047040,actor_T26,2016-07-08,CDU/CSU,middle,0.416631
752899780242731008,actor_T12,2016-07-12,CDU/CSU,middle,0.610712
753171992757538816,actor_T09,2016-07-13,The Left Party,left,1.371834
754313629474971648,actor_T34,2016-07-16,The Left Party,left,0.070942
754364067637293057,actor_T06,2016-07-16,The Left Party,left,-0.161928
754794449239175168,actor_T12,2016-07-17,CDU/CSU,middle,-0.501345
755288422068158464,actor_T07,2016-07-19,CDU/CSU,middle,0.654641
755738769731584000,actor_T27,2016-07-20,CDU/CSU,middle,-1.020398
755854267576090625,actor_T25,2016-07-20,The Left Party,left,0.985153
756185792091783169,actor_T26,2016-07-21,CDU/CSU,middle,0.351902
756574326577631232,actor_T21,2016-07-22,AFD,right,0.73638
756574478197485569,actor_T23,2016-07-22,SPD,middle,-0.545936
756577051637940224,actor_T21,2016-07-22,AFD,right,-0.840664
756580354073452544,actor_T21,2016-07-22,AFD,right,0.455384
756584709015076864,actor_T10,2016-07-22,SPD,middle,0.468511
756590128307511300,actor_T15,2016-07-22,SPD,middle,-0.651696
756590832543760384,actor_T21,2016-07-22,AFD,right,1.048407
756591298451308545,actor_T21,2016-07-22,AFD,right,0.84785
756605879638691848,actor_T12,2016-07-22,CDU/CSU,middle,-1.325184
756780777732538368,actor_T13,2016-07-23,CDU/CSU,middle,-0.361084
758026074471198724,actor_T33,2016-07-26,SPD,middle,-0.358755
758582774978740224,actor_T29,2016-07-28,The Left Party,left,-0.919727
759145192201019392,actor_T25,2016-07-29,The Left Party,left,1.034689
759154344637915136,actor_T26,2016-07-29,CDU/CSU,middle,-0.842678
759335724151820288,actor_T12,2016-07-30,CDU/CSU,middle,-0.291537
759437962421604352,actor_T31,2016-07-30,The Left Party,left,-0.89797
759717872947957766,actor_T21,2016-07-31,AFD,right,-0.907848
759721270929870848,actor_T21,2016-07-31,AFD,right,-1.947692
759744537023565826,actor_T21,2016-07-31,AFD,right,-0.827894
759745434151641089,actor_T21,2016-07-31,AFD,right,0.381908
759746468253011968,actor_T21,2016-07-31,AFD,right,-0.266728
759747601226829828,actor_T21,2016-07-31,AFD,right,-0.173806
759748200508985344,actor_T21,2016-07-31,AFD,right,-1.642557
759749087235145728,actor_T21,2016-07-31,AFD,right,0.461868
759750052579381250,actor_T21,2016-07-31,AFD,right,1.087089
759753269103108096,actor_T21,2016-07-31,AFD,right,1.0652
760159742606118912,actor_T33,2016-08-01,SPD,middle,1.805623
760223119919415296,actor_T30,2016-08-01,FDP,middle,0.531016
760874073186525186,actor_T06,2016-08-03,The Left Party,left,-0.368152
761283936572104704,actor_T12,2016-08-04,CDU/CSU,middle,-0.481931
761976281076469760,actor_T23,2016-08-06,SPD,middle,-0.1084
762536305205080064,actor_T07,2016-08-08,CDU/CSU,middle,-0.142689
762971625226641408,actor_T27,2016-08-09,CDU/CSU,middle,-1.17165
763068925840125952,actor_T33,2016-08-09,SPD,middle,0.726074
763372766498349060,actor_T34,2016-08-10,The Left Party,left,0.6221
763733955992547329,actor_T13,2016-08-11,CDU/CSU,middle,0.505575
763766254247239680,actor_T12,2016-08-11,CDU/CSU,middle,0.068959
765134714948640769,actor_T17,2016-08-15,SPD,middle,0.756024
765325676526313472,actor_T26,2016-08-15,CDU/CSU,middle,-0.139147
765629126090842113,actor_T23,2016-08-16,SPD,middle,-0.226941
766393885484576768,actor_T12,2016-08-18,CDU/CSU,middle,0.318616
766991378354241536,actor_T06,2016-08-20,The Left Party,left,-0.015277
767003393781067776,actor_T33,2016-08-20,SPD,middle,0.181114
767627007794548736,actor_T29,2016-08-22,The Left Party,left,-0.513095
767803428500344833,actor_T27,2016-08-22,CDU/CSU,middle,-0.064144
768451872441049089,actor_T34,2016-08-24,The Left Party,left,0.80635
770187539776991232,actor_T33,2016-08-29,SPD,middle,1.587464
770528850220580864,actor_T06,2016-08-30,The Left Party,left,0.790881
770660453399879684,actor_T12,2016-08-30,CDU/CSU,middle,0.576978
770984923159207936,actor_T09,2016-08-31,The Left Party,left,0.800289
771640486645813249,actor_T15,2016-09-02,SPD,middle,-0.73862
772095711747989504,actor_T34,2016-09-03,The Left Party,left,-0.5158
772383296349233152,actor_T13,2016-09-04,CDU/CSU,middle,0.034789
773055800692662272,actor_T29,2016-09-06,The Left Party,left,-0.367991
773057142060449793,actor_T07,2016-09-06,CDU/CSU,middle,-0.301739
773064349200048128,actor_T21,2016-09-06,AFD,right,-0.488818
773065133190938624,actor_T21,2016-09-06,AFD,right,-0.433115
773084869542944768,actor_T33,2016-09-06,SPD,middle,1.905578
773122657751474176,actor_T17,2016-09-06,SPD,middle,1.15976
773124114030727168,actor_T27,2016-09-06,CDU/CSU,middle,0.733219
773912353859571713,actor_T06,2016-09-08,The Left Party,left,-0.434299
775211896731381760,actor_T26,2016-09-12,CDU/CSU,middle,1.239221
776045896534519808,actor_T34,2016-09-14,The Left Party,left,-0.17523
776062033896828929,actor_T29,2016-09-14,The Left Party,left,1.215894
776439202963660800,actor_T33,2016-09-15,SPD,middle,1.514378
776839375124566016,actor_T23,2016-09-16,SPD,middle,-0.295271
777069283536936960,actor_T06,2016-09-17,The Left Party,left,-1.162172
778228264519208960,actor_T15,2016-09-20,SPD,middle,0.061253
778319005253861377,actor_T27,2016-09-20,CDU/CSU,middle,-0.975282
778613023263055873,actor_T29,2016-09-21,The Left Party,left,-0.78008
778675820764299266,actor_T34,2016-09-21,The Left Party,left,0.718515
779013142802231296,actor_T12,2016-09-22,CDU/CSU,middle,-0.235919
779610788768182272,actor_T33,2016-09-24,SPD,middle,-0.312997
779714598110949376,actor_T32,2016-09-24,CDU/CSU,middle,0.571627
780509070092537860,actor_T26,2016-09-26,CDU/CSU,middle,-0.10354
780639431002820608,actor_T07,2016-09-27,CDU/CSU,middle,-0.337502
780851325995196416,actor_T06,2016-09-27,The Left Party,left,0.744509
780889059333931008,actor_T31,2016-09-27,The Left Party,left,-0.249868
781203154461421570,actor_T15,2016-09-28,SPD,middle,-0.514976
781766677092499457,actor_T12,2016-09-30,CDU/CSU,middle,1.306455
781797697967812608,actor_T33,2016-09-30,SPD,middle,0.514333
781913828938420225,actor_T13,2016-09-30,CDU/CSU,middle,-0.575475
783298633353535488,actor_T09,2016-10-04,The Left Party,left,0.256852
784080943128641537,actor_T06,2016-10-06,The Left Party,left,1.345254
785347633091149824,actor_T12,2016-10-10,CDU/CSU,middle,-0.362926
785397898141896704,actor_T29,2016-10-10,The Left Party,left,-0.407002
785830989440385024,actor_T26,2016-10-11,CDU/CSU,middle,-0.212461
785877251049005056,actor_T06,2016-10-11,The Left Party,left,-0.188193
786259674123345920,actor_T12,2016-10-12,CDU/CSU,middle,-0.216462
786581829310672896,actor_T33,2016-10-13,SPD,middle,0.268683
786629699111940097,actor_T07,2016-10-13,CDU/CSU,middle,1.53628
787019402554277889,actor_T30,2016-10-14,FDP,middle,-0.545267
787578293893685248,actor_T06,2016-10-16,The Left Party,left,0.728738
787769215268818945,actor_T12,2016-10-16,CDU/CSU,middle,-0.082193
788460224801861633,actor_T34,2016-10-18,The Left Party,left,-0.710831
788499304528875520,actor_T15,2016-10-18,SPD,middle,0.068541
789130790361784320,actor_T27,2016-10-20,CDU/CSU,middle,-0.405359
789373768527478784,actor_T12,2016-10-21,CDU/CSU,middle,-0.136396
789413761870209024,actor_T17,2016-10-21,SPD,middle,0.594587
789487253005406209,actor_T33,2016-10-21,SPD,middle,1.231968
789770820860178432,actor_T26,2016-10-22,CDU/CSU,middle,0.613023
790796830644854784,actor_T13,2016-10-25,CDU/CSU,middle,-0.290558
790974505661464576,actor_T29,2016-10-25,The Left Party,left,-0.066632
791164656748490752,actor_T21,2016-10-26,AFD,right,0.458316
791188145513594880,actor_T12,2016-10-26,CDU/CSU,middle,1.176023
791391775927726080,actor_T34,2016-10-26,The Left Party,left,0.926574
792090972905730049,actor_T21,2016-10-28,AFD,right,0.24052
792297640058875906,actor_T33,2016-10-29,SPD,middle,-0.37691
792509262056529921,actor_T21,2016-10-29,AFD,right,-0.796451
792618553497255936,actor_T23,2016-10-30,SPD,middle,-0.429695
792631847436025856,actor_T21,2016-10-30,AFD,right,-0.814746
793137334774599680,actor_T12,2016-10-31,CDU/CSU,middle,0.63583
793822580868276228,actor_T06,2016-11-02,The Left Party,left,0.243556
794143899170304000,actor_T15,2016-11-03,SPD,middle,-0.236195
794536819908087808,actor_T09,2016-11-04,The Left Party,left,0.02489
794932964358582272,actor_T29,2016-11-05,The Left Party,left,0.702095
795269619892240384,actor_T21,2016-11-06,AFD,right,1.026694
795384104095285253,actor_T06,2016-11-06,The Left Party,left,0.932046
795561501708943361,actor_T26,2016-11-07,CDU/CSU,middle,2.220504
796244536498548740,actor_T29,2016-11-09,The Left Party,left,-0.977111
796254095623516160,actor_T21,2016-11-09,AFD,right,0.131987
796254432140914688,actor_T21,2016-11-09,AFD,right,-0.356888
796255457354665984,actor_T21,2016-11-09,AFD,right,-0.58102
796376184573620224,actor_T10,2016-11-09,SPD,middle,0.097922
796440885517025283,actor_T33,2016-11-09,SPD,middle,0.073543
796652279092932608,actor_T12,2016-11-10,CDU/CSU,middle,0.765711
796681469158719488,actor_T07,2016-11-10,CDU/CSU,middle,0.836517
796715076040409089,actor_T06,2016-11-10,The Left Party,left,0.206447
796755842125230086,actor_T15,2016-11-10,SPD,middle,0.190198
797742089119395840,actor_T27,2016-11-13,CDU/CSU,middle,-0.746472
798417517278613509,actor_T12,2016-11-15,CDU/CSU,middle,-0.401975
798932926692003840,actor_T06,2016-11-16,The Left Party,left,0.633232
799194244170784769,actor_T13,2016-11-17,CDU/CSU,middle,0.841942
799250055899336704,actor_T34,2016-11-17,The Left Party,left,0.739548
799357967409811456,actor_T33,2016-11-17,SPD,middle,1.803235
799960439685808128,actor_T07,2016-11-19,CDU/CSU,middle,0.038124
800411514972893186,actor_T26,2016-11-20,CDU/CSU,middle,-0.133003
801063257243090944,actor_T17,2016-11-22,SPD,middle,0.209197
801142534470828036,actor_T12,2016-11-22,CDU/CSU,middle,0.422201
801767858053251072,actor_T33,2016-11-24,SPD,middle,1.325805
